continent,country,year,fertility,lifeExpectancy,mean_house_income,median_age_year,population
Asia,Sri Lanka,2007,2.27,74.0,2470.0,28.3,20100000.0
Africa,Lesotho,2007,3.41,45.1,880.0,19.4,1980000.0
Europe,Lithuania,2007,1.39,70.6,7660.0,38.6,3270000.0
Europe,Luxembourg,2007,1.62,80.2,26600.0,37.5,480000.0
Europe,Latvia,2007,1.46,70.9,7760.0,39.4,2180000.0
Africa,Morocco,2007,2.56,71.2,3050.0,23.8,31200000.0
Europe,Moldova,2007,1.24,69.6,3290.0,32.5,3880000.0
Africa,Madagascar,2007,4.87,61.9,625.0,16.7,19900000.0
Asia,Maldives,2007,2.26,76.8,2240.0,21.6,325000.0
North America,Mexico,2007,2.42,75.6,4210.0,24.0,108000000.0
Europe,North Macedonia,2007,1.48,72.4,4440.0,33.5,2080000.0
Africa,Mali,2007,6.72,57.1,912.0,15.5,14100000.0
Europe,Malta,2007,1.38,80.4,14800.0,38.5,412000.0
Asia,Myanmar,2007,2.59,62.6,1150.0,24.8,48400000.0
Europe,Montenegro,2007,1.82,74.1,5760.0,34.2,632000.0
Asia,Mongolia,2007,2.33,64.0,2920.0,23.5,2610000.0
Africa,Mozambique,2007,5.67,52.8,689.0,16.2,21300000.0
Africa,Mauritania,2007,5.1,66.9,1890.0,16.8,3150000.0
Africa,Mauritius,2007,1.72,73.8,4060.0,30.2,1270000.0
Africa,Malawi,2007,5.73,51.6,669.0,15.8,13500000.0
Asia,Malaysia,2007,2.22,74.5,7050.0,23.9,27100000.0
Africa,Namibia,2007,3.62,57.4,2740.0,18.7,2009999.9999999998
Africa,Niger,2007,7.57,57.2,663.0,14.6,14900000.0
Africa,Nigeria,2007,5.93,57.9,889.0,16.9,148000000.0
North America,Nicaragua,2007,2.57,73.9,2610.0,20.0,5610000.0
Europe,Netherlands,2007,1.72,80.3,19000.0,38.8,16399999.999999998
Europe,Norway,2007,1.9,80.7,21500.0,37.3,4710000.0
Asia,Nepal,2007,3.01,68.3,1280.0,19.5,26700000.0
Oceania,New Zealand,2007,2.11,80.2,17500.0,35.1,4220000.0
Asia,Oman,2007,2.89,69.9,11400.0,22.4,2610000.0
Asia,Pakistan,2007,3.98,62.7,1390.0,18.2,182000000.0
North America,Panama,2007,2.64,78.5,5260.0,25.1,3430000.0
South America,Peru,2007,2.62,78.3,4080.0,23.8,28600000.0
Asia,Philippines,2007,3.35,70.5,2210.0,21.1,89600000.0
Oceania,Papua New Guinea,2007,4.16,62.3,1150.0,19.3,6920000.0
Europe,Poland,2007,1.34,75.4,6430.0,36.2,38500000.0
Asia,North Korea,2007,2.0,70.3,1130.0,32.0,24400000.0
Europe,Portugal,2007,1.38,79.4,10200.0,39.3,10600000.0
South America,Paraguay,2007,2.91,76.0,4290.0,21.0,5590000.0
Asia,Qatar,2007,2.31,72.2,17100.0,28.9,1230000.0
Europe,Romania,2007,1.43,73.4,2980.0,36.8,20700000.0
Asia,Russia,2007,1.41,67.5,7160.0,36.6,143000000.0
Africa,Rwanda,2007,4.9,61.6,904.0,17.2,9520000.0
Asia,Saudi Arabia,2007,3.24,71.3,11700.0,23.8,26400000.0
Africa,Sudan,2007,5.03,66.3,1580.0,17.2,31200000.0
Africa,Senegal,2007,5.11,64.4,1130.0,17.0,11600000.0
Asia,Singapore,2007,1.29,81.8,20500.0,35.8,4660000.0
Oceania,Solomon Islands,2007,4.41,56.8,1180.0,18.0,505000.0
Africa,Sierra Leone,2007,5.62,54.1,847.0,16.9,5940000.0
North America,El Salvador,2007,2.41,74.1,3610.0,22.1,6040000.0
Africa,Somalia,2007,7.14,53.9,394.0,14.8,11100000.0
Europe,Serbia,2007,1.6,73.2,4880.0,40.2,7760000.0
Africa,South Sudan,2007,5.64,59.6,1170.0,16.4,8420000.0
Africa,Sao Tome and Principe,2007,4.93,67.6,1070.0,17.6,170000.0
South America,Suriname,2007,2.61,71.6,3240.0,25.0,528000.0
Europe,Slovak Republic,2007,1.29,74.7,6830.0,35.1,5380000.0
Europe,Slovenia,2007,1.4,78.6,12200.0,39.4,2020000.0
Europe,Sweden,2007,1.89,81.3,16600.0,39.5,9160000.0
Africa,Seychelles,2007,2.29,72.5,6620.0,28.1,88300.0
Asia,Syria,2007,3.39,74.6,2870.0,20.1,20700000.0
Africa,Chad,2007,6.9,54.8,929.0,14.6,10700000.0
Africa,Togo,2007,5.06,57.8,923.0,17.7,6050000.0
Asia,Thailand,2007,1.56,76.0,4300.0,33.1,66800000.0
Asia,Tajikistan,2007,3.49,67.7,1680.0,19.1,7190000.0
Asia,Turkmenistan,2007,2.67,66.6,1840.0,22.2,5020000.0
Asia,Timor-Leste,2007,6.59,69.0,909.0,17.3,1020000.0
Oceania,Tonga,2007,4.06,72.1,3590.0,19.8,107000.0
North America,Trinidad and Tobago,2007,1.79,72.8,8650.0,29.0,1380000.0
Africa,Tunisia,2007,2.02,75.7,3200.0,26.6,10600000.0
Asia,Turkey,2007,2.21,77.1,4720.0,26.1,70500000.0
Africa,Tanzania,2007,5.58,58.5,875.0,16.4,41700000.0
Africa,Uganda,2007,6.42,56.5,1070.0,13.8,29600000.0
Europe,Ukraine,2007,1.34,68.1,3700.0,38.1,46300000.0
South America,Uruguay,2007,2.13,75.7,6800.0,32.2,3330000.0
North America,United States,2007,2.12,78.2,23800.0,35.5,303000000.0
Asia,Uzbekistan,2007,2.46,65.3,848.0,22.5,27300000.0
North America,St. Vincent and the Grenadines,2007,2.13,73.1,6630.0,26.4,111000.0
South America,Venezuela,2007,2.56,74.6,8810.0,24.0,27500000.0
Asia,Vietnam,2007,1.91,72.9,1520.0,26.4,84800000.0
Oceania,Vanuatu,2007,3.68,64.0,1710.0,18.6,228000.0
Oceania,Samoa,2007,4.45,69.3,3600.0,19.1,190000.0
Asia,Yemen,2007,5.09,66.5,1660.0,15.7,22600000.0
Africa,South Africa,2007,2.64,53.2,3660.0,22.8,50000000.0
Africa,Zambia,2007,5.64,51.9,963.0,15.2,12400000.0
Africa,Zimbabwe,2007,4.0,48.2,1590.0,17.3,12500000.0
Asia,Afghanistan,2008,6.25,59.2,1230.0,14.0,26400000.0
Africa,Angola,2008,6.31,58.8,1450.0,15.9,21700000.0
Europe,Albania,2008,1.65,77.6,2850.0,31.0,2950000.0
Asia,United Arab Emirates,2008,1.95,70.4,51300.0,25.8,6990000.0
South America,Argentina,2008,2.4,75.7,10900.0,28.4,40300000.0
Europe,Armenia,2008,1.4,73.5,2290.0,30.8,2980000.0
North America,Antigua and Barbuda,2008,2.16,75.2,12900.0,29.7,83300.0
Oceania,Australia,2008,1.94,81.7,20000.0,35.8,21200000.0
Europe,Austria,2008,1.41,80.5,19600.0,40.1,8320000.0
Europe,Azerbaijan,2008,1.87,68.5,3750.0,26.6,9000000.0
Africa,Burundi,2008,6.45,56.8,587.0,16.1,8279999.999999999
Europe,Belgium,2008,1.81,79.9,17400.0,39.7,10700000.0
Africa,Benin,2008,5.47,60.1,972.0,16.7,8910000.0
Africa,Burkina Faso,2008,6.04,57.1,869.0,16.0,15200000.0
Asia,Bangladesh,2008,2.38,69.0,1270.0,21.7,145000000.0
Europe,Bulgaria,2008,1.45,71.9,5900.0,40.6,7670000.0
Asia,Bahrain,2008,2.23,74.0,13000.0,27.9,1110000.0
North America,Bahamas,2008,1.88,73.5,15600.0,28.0,363000.0
Europe,Bosnia and Herzegovina,2008,1.3,75.9,7350.0,36.6,3940000.0
Europe,Belarus,2008,1.45,70.5,5110.0,37.7,9790000.0
North America,Belize,2008,2.82,73.6,4120.0,20.3,306000.0
South America,Bolivia,2008,3.35,69.8,3780.0,20.8,9880000.0
South America,Brazil,2008,1.85,73.5,5410.0,27.3,193000000.0
North America,Barbados,2008,1.77,75.8,11400.0,35.0,273000.0
Asia,Brunei,2008,1.81,73.8,8170.0,25.4,385000.0
Asia,Bhutan,2008,2.55,70.3,2300.0,22.2,690000.0
Africa,Botswana,2008,2.9,54.7,3420.0,20.5,2009999.9999999998
Africa,Central African Republic,2008,5.29,46.8,885.0,15.8,4470000.0
North America,Canada,2008,1.63,81.1,20100.0,38.3,33200000.000000004
Europe,Switzerland,2008,1.47,82.4,23300.0,40.1,7640000.0
South America,Chile,2008,1.93,78.7,5640.0,31.0,16700000.0
Asia,China,2008,1.58,74.3,2240.0,33.2,1330000000.0
Africa,Cameroon,2008,5.22,56.6,1550.0,16.6,18800000.0
South America,Colombia,2008,2.08,77.6,4220.0,25.6,43800000.0
Africa,Comoros,2008,5.05,65.3,2570.0,16.9,629000.0
Africa,Cape Verde,2008,2.83,73.9,3320.0,20.8,510000.0
North America,Costa Rica,2008,1.98,80.3,6510.0,27.3,4500000.0
North America,Cuba,2008,1.6,78.4,10000.0,36.3,11300000.0
Europe,Cyprus,2008,1.46,78.8,10600.0,32.3,1090000.0
Europe,Czech Republic,2008,1.42,77.3,9650.0,38.3,10400000.0
Europe,Germany,2008,1.37,80.2,19200.0,42.4,81200000.0
Africa,Djibouti,2008,3.5,62.5,1820.0,20.4,883000.0
Europe,Denmark,2008,1.89,79.0,17600.0,39.2,5500000.0
North America,Dominican Republic,2008,2.66,73.3,4290.0,23.4,9520000.0
Africa,Algeria,2008,2.75,73.9,2830.0,24.3,34600000.0
South America,Ecuador,2008,2.71,73.8,3670.0,23.2,14500000.0
Africa,Egypt,2008,3.06,69.3,1790.0,21.9,83800000.0
Africa,Eritrea,2008,4.75,59.1,1370.0,17.2,3010000.0
Europe,Spain,2008,1.38,81.4,15400.0,38.3,46000000.0
Europe,Estonia,2008,1.64,74.4,8710.0,38.8,1340000.0
Africa,Ethiopia,2008,5.2,60.8,1030.0,15.8,84400000.0
Europe,Finland,2008,1.85,80.0,17300.0,40.7,5310000.0
Oceania,Fiji,2008,2.74,67.1,2790.0,23.5,897000.0
Europe,France,2008,1.98,81.2,19000.0,38.7,61700000.0
Africa,Gabon,2008,4.14,62.2,2440.0,19.7,1600000.0
Europe,United Kingdom,2008,1.86,80.0,17200.0,38.2,61700000.0
Europe,Georgia,2008,1.82,71.5,1950.0,34.2,3880000.0
Africa,Ghana,2008,4.35,61.0,1800.0,18.9,24300000.0
Africa,Guinea,2008,5.5,56.9,838.0,16.1,9780000.0
Africa,Gambia,2008,5.76,62.9,1180.0,15.9,1820000.0
Africa,Guinea-Bissau,2008,5.17,54.8,830.0,16.9,1490000.0
Africa,Equatorial Guinea,2008,5.36,62.9,6410.0,19.0,995000.0
Europe,Greece,2008,1.44,80.0,13000.0,39.8,11100000.0
North America,Grenada,2008,2.28,72.5,9350.0,25.8,112000.0
North America,Guatemala,2008,3.58,69.9,3610.0,18.2,14000000.0
South America,Guyana,2008,2.72,65.3,2880.0,22.6,754000.0
North America,Honduras,2008,3.09,71.3,3440.0,19.0,8100000.0
Europe,Croatia,2008,1.43,75.9,9830.0,40.3,4390000.0
North America,Haiti,2008,3.49,60.2,1310.0,19.9,9580000.0
Europe,Hungary,2008,1.32,74.2,7210.0,38.5,10000000.0
Asia,Indonesia,2008,2.5,68.9,1370.0,26.1,238000000.0
Asia,India,2008,2.75,66.1,1130.0,23.4,1210000000.0
Europe,Ireland,2008,2.0,80.0,16900.0,32.5,4450000.0
Asia,Iran,2008,1.78,74.8,6430.0,25.3,73300000.0
Asia,Iraq,2008,4.55,69.3,2070.0,17.7,29200000.0
Europe,Iceland,2008,2.1,82.2,22400.0,33.5,318000.0
Asia,Israel,2008,2.95,81.0,10900.0,28.2,7070000.0
Europe,Italy,2008,1.41,81.6,15700.0,41.8,59200000.0
North America,Jamaica,2008,2.25,75.2,4610.0,24.6,2710000.0
Asia,Jordan,2008,3.69,76.2,3550.0,20.0,6630000.0
Asia,Japan,2008,1.34,83.1,14500.0,43.5,128000000.0
Asia,Kazakhstan,2008,2.55,66.3,3330.0,28.0,16200000.0
Africa,Kenya,2008,4.58,59.4,1660.0,16.8,39200000.0
Asia,Kyrgyz Republic,2008,2.82,68.3,1990.0,22.3,5350000.0
Asia,Cambodia,2008,3.02,65.9,1700.0,21.2,13900000.0
Oceania,Kiribati,2008,3.87,58.4,1790.0,19.7,104000.0
Asia,South Korea,2008,1.17,80.2,13200.0,35.5,48400000.0
Asia,Kuwait,2008,2.34,78.1,23100.0,27.9,2650000.0
Asia,Lao,2008,3.33,63.6,1240.0,19.4,6140000.0
Asia,Lebanon,2008,1.6,75.4,7680.0,26.2,4890000.0
Africa,Liberia,2008,5.19,61.1,693.0,17.4,3780000.0
Africa,Libya,2008,2.43,75.9,15500.0,23.6,6230000.0
North America,St. Lucia,2008,1.57,75.3,1420.0,27.6,169000.0
Asia,Sri Lanka,2008,2.26,73.3,2460.0,28.6,20300000.0
Africa,Lesotho,2008,3.37,46.3,889.0,19.6,2000000.0
Europe,Lithuania,2008,1.43,71.4,7450.0,39.0,3220000.0
Europe,Luxembourg,2008,1.61,80.6,26500.0,37.7,489000.0
Europe,Latvia,2008,1.49,72.1,7650.0,39.7,2150000.0
Africa,Morocco,2008,2.56,71.4,3120.0,24.2,31600000.0
Europe,Moldova,2008,1.26,69.9,3200.0,32.7,3810000.0
Africa,Madagascar,2008,4.78,62.1,608.0,16.8,20500000.0
Asia,Maldives,2008,2.24,77.2,2310.0,22.2,337000.0
North America,Mexico,2008,2.39,75.2,4160.0,24.3,110000000.0
Europe,North Macedonia,2008,1.47,72.9,4360.0,33.8,2089999.9999999998
Africa,Mali,2008,6.67,57.6,894.0,15.4,14600000.0
Europe,Malta,2008,1.38,80.6,14700.0,38.8,413000.0
Asia,Myanmar,2008,2.53,57.7,1260.0,25.1,48700000.0
Europe,Montenegro,2008,1.81,74.3,6050.0,34.6,631000.0
Asia,Mongolia,2008,2.43,64.5,2930.0,23.8,2630000.0
Africa,Mozambique,2008,5.64,53.4,715.0,16.2,21800000.0
Africa,Mauritania,2008,5.06,67.4,1920.0,16.9,3230000.0
Africa,Mauritius,2008,1.67,73.7,4090.0,30.7,1280000.0
Africa,Malawi,2008,5.61,53.4,678.0,15.7,13900000.0
Asia,Malaysia,2008,2.19,74.3,7280.0,24.3,27700000.0
Africa,Namibia,2008,3.61,59.2,2790.0,18.9,2040000.0
Africa,Niger,2008,7.54,58.3,707.0,14.5,15500000.0
Africa,Nigeria,2008,5.9,58.5,900.0,16.8,152000000.0
North America,Nicaragua,2008,2.52,74.0,2730.0,20.3,5690000.0
Europe,Netherlands,2008,1.77,80.5,19000.0,39.1,16500000.0
Europe,Norway,2008,1.96,80.9,22300.0,37.4,4770000.0
Asia,Nepal,2008,2.87,68.5,1330.0,19.7,26900000.0
Oceania,New Zealand,2008,2.12,80.4,17200.0,35.4,4260000.0
Asia,Oman,2008,2.89,70.0,11600.0,23.0,2650000.0
Asia,Pakistan,2008,3.94,62.9,1410.0,18.4,186000000.0
North America,Panama,2008,2.63,78.4,6270.0,25.4,3500000.0
South America,Peru,2008,2.59,78.5,4200.0,24.2,28800000.0
Asia,Philippines,2008,3.28,70.4,2250.0,21.3,91300000.0
Oceania,Papua New Guinea,2008,4.1,62.5,1160.0,19.5,7140000.0
Europe,Poland,2008,1.36,75.6,6900.0,36.4,38500000.0
Asia,North Korea,2008,1.99,70.5,1150.0,32.3,24500000.0
Europe,Portugal,2008,1.36,79.7,10100.0,39.7,10600000.0
South America,Paraguay,2008,2.85,76.0,4600.0,21.3,5650000.0
Asia,Qatar,2008,2.21,72.5,16500.0,28.8,1440000.0
Europe,Romania,2008,1.45,73.4,3430.0,37.3,20600000.0
Asia,Russia,2008,1.49,67.7,7920.0,36.7,143000000.0
Africa,Rwanda,2008,4.77,62.6,937.0,17.3,9780000.0
Asia,Saudi Arabia,2008,3.15,71.4,12800.0,24.2,27400000.0
Africa,Sudan,2008,4.98,66.8,1660.0,17.4,32100000.0
Africa,Senegal,2008,5.1,65.0,1140.0,17.0,11900000.0
Asia,Singapore,2008,1.28,82.1,20100.0,36.1,4840000.0
Oceania,Solomon Islands,2008,4.36,57.1,1210.0,18.1,516000.0
Africa,Sierra Leone,2008,5.49,54.7,848.0,17.0,6090000.0
North America,El Salvador,2008,2.36,74.7,3370.0,22.3,6070000.0
Africa,Somalia,2008,7.06,54.3,394.0,14.7,11400000.0
Europe,Serbia,2008,1.58,73.5,4910.0,40.4,7720000.0
Africa,South Sudan,2008,5.55,60.0,1170.0,16.8,8820000.0
Africa,Sao Tome and Principe,2008,4.88,67.9,1060.0,17.6,174000.0
South America,Suriname,2008,2.58,71.7,3370.0,25.2,534000.0
Europe,Slovak Republic,2008,1.32,75.0,8120.0,35.5,5380000.0
Europe,Slovenia,2008,1.44,79.1,12600.0,39.7,2029999.9999999998
Europe,Sweden,2008,1.92,81.5,17500.0,39.6,9230000.0
Africa,Seychelles,2008,2.32,72.8,6890.0,28.5,89600.0
Asia,Syria,2008,3.33,74.4,2970.0,20.5,21500000.0
Africa,Chad,2008,6.8,55.2,985.0,14.6,11100000.0
Africa,Togo,2008,5.0,58.1,932.0,17.8,6220000.0
Asia,Thailand,2008,1.55,76.5,4540.0,33.6,67300000.0
Asia,Tajikistan,2008,3.49,67.9,1820.0,19.3,7320000.0
Asia,Turkmenistan,2008,2.71,67.3,2020.0,22.5,5100000.0
Asia,Timor-Leste,2008,6.48,69.5,997.0,17.5,1040000.0
Oceania,Tonga,2008,4.01,72.1,3570.0,20.0,107000.0
North America,Trinidad and Tobago,2008,1.8,72.4,9020.0,29.4,1390000.0
Africa,Tunisia,2008,2.06,75.9,3290.0,27.0,10700000.0
Asia,Turkey,2008,2.19,77.0,5220.0,26.4,71300000.0
Africa,Tanzania,2008,5.54,59.6,891.0,16.4,42900000.0
Africa,Uganda,2008,6.34,57.6,1120.0,13.9,30500000.0
Europe,Ukraine,2008,1.38,68.3,4230.0,38.1,46100000.0
South America,Uruguay,2008,2.11,76.2,7410.0,32.5,3340000.0
North America,United States,2008,2.07,78.4,23400.0,35.7,306000000.0
Asia,Uzbekistan,2008,2.46,65.7,919.0,22.8,27700000.0
North America,St. Vincent and the Grenadines,2008,2.11,73.1,7060.0,26.9,110000.0
South America,Venezuela,2008,2.53,74.4,9210.0,24.2,27900000.0
Asia,Vietnam,2008,1.92,73.0,1580.0,26.9,85600000.0
Oceania,Vanuatu,2008,3.61,64.1,1770.0,18.8,234000.0
Oceania,Samoa,2008,4.43,69.5,3610.0,19.1,192000.0
Asia,Yemen,2008,4.94,66.9,1630.0,16.0,23300000.0
Africa,South Africa,2008,2.62,54.3,4090.0,23.0,50600000.0
Africa,Zambia,2008,5.56,54.1,957.0,15.3,12900000.0
Africa,Zimbabwe,2008,4.01,48.9,1290.0,17.3,12600000.0
Asia,Afghanistan,2009,6.04,59.9,1450.0,14.3,27400000.0
Africa,Angola,2009,6.24,59.5,1590.0,16.0,22500000.0
Europe,Albania,2009,1.65,78.0,2810.0,31.6,2930000.0
Asia,United Arab Emirates,2009,1.9,70.6,33200.0,25.8,7990000.0
South America,Argentina,2009,2.38,75.8,10200.0,28.7,40700000.0
Europe,Armenia,2009,1.6,73.6,2100.0,31.0,2960000.0
North America,Antigua and Barbuda,2009,2.15,75.8,9010.0,30.0,84500.0
Oceania,Australia,2009,1.94,81.9,20000.0,35.9,21700000.0
Europe,Austria,2009,1.39,80.5,20200.0,40.4,8340000.0
Europe,Azerbaijan,2009,1.91,68.8,4070.0,26.9,9120000.0
Africa,Burundi,2009,6.35,57.7,595.0,16.3,8710000.0
Europe,Belgium,2009,1.81,80.0,17600.0,39.8,10800000.0
Africa,Benin,2009,5.42,60.7,977.0,16.7,9170000.0
Africa,Burkina Faso,2009,5.95,57.6,871.0,16.0,15700000.0
Asia,Bangladesh,2009,2.32,69.6,1290.0,21.9,147000000.0
Europe,Bulgaria,2009,1.47,72.1,6160.0,40.8,7630000.0
Asia,Bahrain,2009,2.18,74.5,13600.0,28.5,1180000.0
North America,Bahamas,2009,1.88,73.2,13800.0,28.2,368000.0
Europe,Bosnia and Herzegovina,2009,1.3,76.1,7320.0,37.0,3880000.0
Europe,Belarus,2009,1.5,70.6,5160.0,37.9,9760000.0
North America,Belize,2009,2.76,73.7,4140.0,20.6,314000.0
South America,Bolivia,2009,3.27,70.1,3950.0,21.0,10100000.0
South America,Brazil,2009,1.82,73.7,5540.0,27.7,195000000.0
North America,Barbados,2009,1.78,76.1,10700.0,35.3,274000.0
Asia,Brunei,2009,1.82,73.8,8480.0,25.9,390000.0
Asia,Bhutan,2009,2.46,70.5,2440.0,22.5,698000.0
Africa,Botswana,2009,2.89,56.1,3490.0,20.8,2049999.9999999998
Africa,Central African Republic,2009,5.25,47.4,888.0,15.7,4560000.0
North America,Canada,2009,1.64,81.4,20300.0,38.5,33600000.0
Europe,Switzerland,2009,1.49,82.5,23200.0,40.3,7730000.0
South America,Chile,2009,1.9,78.6,5730.0,31.3,16800000.0
Asia,China,2009,1.59,74.7,2420.0,33.7,1340000000.0
Africa,Cameroon,2009,5.17,57.2,1600.0,16.7,19300000.0
South America,Colombia,2009,2.04,77.5,4450.0,26.0,44300000.0
Africa,Comoros,2009,4.99,64.8,2480.0,17.2,642000.0
Africa,Cape Verde,2009,2.75,74.1,3510.0,21.3,516000.0
North America,Costa Rica,2009,1.95,80.6,7030.0,27.7,4560000.0
North America,Cuba,2009,1.62,78.5,10100.0,36.8,11300000.0
Europe,Cyprus,2009,1.44,79.1,10500.0,32.6,1110000.0
Europe,Czech Republic,2009,1.45,77.6,9790.0,38.5,10400000.0
Europe,Germany,2009,1.38,80.3,19500.0,42.8,81300000.0
Africa,Djibouti,2009,3.4,62.9,1860.0,20.6,901000.0
Europe,Denmark,2009,1.84,79.2,17800.0,39.4,5530000.0
North America,Dominican Republic,2009,2.63,73.4,4560.0,23.7,9650000.0
Africa,Algeria,2009,2.83,74.2,2880.0,24.7,35200000.0
South America,Ecuador,2009,2.68,74.1,3500.0,23.5,14700000.0
Africa,Egypt,2009,3.11,69.3,1840.0,22.2,85500000.0
Africa,Eritrea,2009,4.68,59.6,1500.0,17.3,3080000.0
Europe,Spain,2009,1.38,81.8,15300.0,38.7,46400000.0
Europe,Estonia,2009,1.65,75.2,8200.0,39.0,1330000.0
Africa,Ethiopia,2009,5.06,61.9,1040.0,15.9,86800000.0
Europe,Finland,2009,1.86,80.2,17600.0,40.9,5340000.0
Oceania,Fiji,2009,2.7,67.5,2770.0,23.8,901000.0
Europe,France,2009,1.99,81.4,19100.0,38.9,62100000.0
Africa,Gabon,2009,4.11,62.7,2290.0,19.9,1650000.0
Europe,United Kingdom,2009,1.88,80.3,17200.0,38.3,62200000.0
Europe,Georgia,2009,1.87,71.7,1970.0,34.4,3860000.0
Africa,Ghana,2009,4.31,61.3,1880.0,19.1,25000000.0
Africa,Guinea,2009,5.42,57.1,886.0,16.2,10000000.0
Africa,Gambia,2009,5.74,63.3,1210.0,15.9,1880000.0
Africa,Guinea-Bissau,2009,5.11,55.5,830.0,16.9,1530000.0
Africa,Equatorial Guinea,2009,5.29,63.5,6220.0,19.2,1040000.0
Europe,Greece,2009,1.43,80.2,13200.0,40.2,11100000.0
North America,Grenada,2009,2.26,72.5,8700.0,26.2,113000.0
North America,Guatemala,2009,3.47,69.9,3450.0,18.5,14300000.0
South America,Guyana,2009,2.68,65.9,2940.0,22.8,751000.0
North America,Honduras,2009,2.98,71.3,3330.0,19.3,8279999.999999999
Europe,Croatia,2009,1.45,76.5,8550.0,40.6,4380000.0
North America,Haiti,2009,3.41,60.7,1330.0,20.1,9730000.0
Europe,Hungary,2009,1.33,74.4,6870.0,38.7,10000000.0
Asia,Indonesia,2009,2.49,69.1,1410.0,26.4,241000000.0
Asia,India,2009,2.67,66.8,1160.0,23.7,1220000000.0
Europe,Ireland,2009,2.0,80.2,16600.0,32.8,4500000.0
Asia,Iran,2009,1.77,75.1,6360.0,25.9,74300000.0
Asia,Iraq,2009,4.56,70.1,2090.0,17.8,30300000.0
Europe,Iceland,2009,2.09,82.4,18800.0,33.6,319000.0
Asia,Israel,2009,2.97,81.4,11100.0,28.3,7200000.0
Europe,Italy,2009,1.42,81.8,15800.0,42.1,59600000.0
North America,Jamaica,2009,2.21,74.6,4540.0,25.0,2720000.0
Asia,Jordan,2009,3.68,76.7,3760.0,20.2,6780000.0
Asia,Japan,2009,1.36,83.3,14400.0,43.9,128000000.0
Asia,Kazakhstan,2009,2.62,67.3,3270.0,28.0,16399999.999999998
Africa,Kenya,2009,4.48,60.3,1620.0,16.9,40400000.0
Asia,Kyrgyz Republic,2009,2.91,69.3,2030.0,22.4,5410000.0
Asia,Cambodia,2009,2.95,66.5,1670.0,21.6,14200000.0
Oceania,Kiribati,2009,3.86,58.6,1720.0,20.0,106000.0
Asia,South Korea,2009,1.18,80.5,13300.0,36.0,48600000.0
Asia,Kuwait,2009,2.28,78.7,20200.0,28.2,2800000.0
Asia,Lao,2009,3.24,64.2,1270.0,19.8,6230000.0
Asia,Lebanon,2009,1.6,75.5,8330.0,26.7,4950000.0
Africa,Liberia,2009,5.11,61.5,735.0,17.4,3910000.0
Africa,Libya,2009,2.42,75.7,15200.0,24.0,6360000.0
North America,St. Lucia,2009,1.56,75.5,1460.0,28.2,170000.0
Asia,Sri Lanka,2009,2.23,73.4,2450.0,28.9,20500000.0
Africa,Lesotho,2009,3.33,47.4,899.0,19.8,2009999.9999999998
Europe,Lithuania,2009,1.47,73.0,6830.0,39.5,3180000.0
Europe,Luxembourg,2009,1.59,80.8,26400.0,37.8,498000.0
Europe,Latvia,2009,1.5,72.9,6270.0,40.0,2130000.0
Africa,Morocco,2009,2.57,71.6,3260.0,24.5,32000000.0
Europe,Moldova,2009,1.27,70.1,3200.0,32.9,3750000.0
Africa,Madagascar,2009,4.69,62.3,592.0,16.9,21100000.0
Asia,Maldives,2009,2.24,77.5,2380.0,22.8,349000.0
North America,Mexico,2009,2.36,75.0,4080.0,24.6,111000000.0
Europe,North Macedonia,2009,1.46,73.0,3450.0,34.2,2089999.9999999998
Africa,Mali,2009,6.61,58.0,877.0,15.4,15000000.0
Europe,Malta,2009,1.38,80.8,14800.0,39.0,416000.0
Asia,Myanmar,2009,2.47,64.0,1380.0,25.4,49000000.0
Europe,Montenegro,2009,1.79,74.4,5940.0,34.9,631000.0
Asia,Mongolia,2009,2.54,64.8,2930.0,24.1,2670000.0
Africa,Mozambique,2009,5.6,53.5,742.0,16.1,22400000.0
Africa,Mauritania,2009,5.02,67.8,1950.0,17.0,3320000.0
Africa,Mauritius,2009,1.62,73.8,4120.0,31.1,1280000.0
Africa,Malawi,2009,5.47,55.0,687.0,15.6,14300000.0
Asia,Malaysia,2009,2.17,74.2,7530.0,24.6,28200000.0
Africa,Namibia,2009,3.61,60.1,2850.0,19.1,2069999.9999999998
Africa,Niger,2009,7.52,58.7,754.0,14.5,16000000.0
Africa,Nigeria,2009,5.87,59.0,910.0,16.8,157000000.0
North America,Nicaragua,2009,2.48,74.1,2850.0,20.6,5770000.0
Europe,Netherlands,2009,1.79,80.8,18700.0,39.5,16500000.0
Europe,Norway,2009,1.98,81.1,22300.0,37.6,4830000.0
Asia,Nepal,2009,2.74,68.8,1380.0,19.9,27000000.0
Oceania,New Zealand,2009,2.13,80.6,17300.0,35.7,4300000.0
Asia,Oman,2009,2.9,70.2,12500.0,23.6,2700000.0
Asia,Pakistan,2009,3.9,63.1,1440.0,18.6,190000000.0
North America,Panama,2009,2.63,78.4,6340.0,25.7,3560000.0
South America,Peru,2009,2.57,77.4,4370.0,24.6,29000000.0
Asia,Philippines,2009,3.21,70.4,2280.0,21.6,92900000.0
Oceania,Papua New Guinea,2009,4.04,62.6,1160.0,19.6,7360000.0
Europe,Poland,2009,1.37,75.9,7020.0,36.7,38600000.0
Asia,North Korea,2009,1.99,70.7,1140.0,32.6,24600000.0
Europe,Portugal,2009,1.34,79.9,10300.0,40.1,10600000.0
